FILE: /scratch/elieh5/GNR_ES/GNR_armchair_104_ES_spin.out
LATTICE_VECTORS:
55.25330077435423 0.00000000000000 0.00000000000000
0.00000000000000 30.00000000000000 0.00000000000000
0.00000000000000 0.00000000000000 17.04000000000000
ATOMIC_COORDS:
x y z species
41.858873 15.000000 2.106355 C
40.640895 15.000000 2.832405 C
40.640895 15.000000 4.267595 C
41.858873 15.000000 4.993645 C
41.858873 15.000000 6.366355 C
40.640895 15.000000 7.092405 C
40.640895 15.000000 8.527595 C
41.858873 15.000000 9.253645 C
41.858873 15.000000 10.626355 C
40.640895 15.000000 11.352405 C
40.640895 15.000000 12.787595 C
41.858873 15.000000 13.513645 C
41.858873 15.000000 14.886355 C
40.640895 15.000000 15.612405 C
38.155763 15.000000 -0.001376 C
39.402808 15.000000 0.706859 C
39.402808 15.000000 2.133141 C
38.155763 15.000000 2.841376 C
38.155763 15.000000 4.258624 C
39.402808 15.000000 4.966859 C
39.402808 15.000000 6.393141 C
38.155763 15.000000 7.101376 C
38.155763 15.000000 8.518624 C
39.402808 15.000000 9.226859 C
39.402808 15.000000 10.653141 C
38.155763 15.000000 11.361376 C
38.155763 15.000000 12.778624 C
39.402808 15.000000 13.486859 C
39.402808 15.000000 14.913141 C
38.155763 15.000000 15.621376 C
35.676822 15.000000 0.002884 C
36.914313 15.000000 0.706027 C
36.914313 15.000000 2.133973 C
35.676822 15.000000 2.837116 C
35.676822 15.000000 4.262884 C
36.914313 15.000000 4.966027 C
36.914313 15.000000 6.393973 C
35.676822 15.000000 7.097116 C
35.676822 15.000000 8.522884 C
36.914313 15.000000 9.226027 C
36.914313 15.000000 10.653973 C
35.676822 15.000000 11.357116 C
35.676822 15.000000 12.782884 C
36.914313 15.000000 13.486027 C
36.914313 15.000000 14.913973 C
35.676822 15.000000 15.617116 C
33.192272 15.000000 0.002910 C
34.433772 15.000000 0.710205 C
34.433772 15.000000 2.129795 C
33.192272 15.000000 2.837090 C
33.192272 15.000000 4.262910 C
34.433772 15.000000 4.970205 C
34.433772 15.000000 6.389795 C
33.192272 15.000000 7.097090 C
33.192272 15.000000 8.522910 C
34.433772 15.000000 9.230205 C
34.433772 15.000000 10.649795 C
33.192272 15.000000 11.357090 C
33.192272 15.000000 12.782910 C
34.433772 15.000000 13.490205 C
34.433772 15.000000 14.909795 C
33.192272 15.000000 15.617090 C
30.714278 15.000000 0.000012 C
31.955339 15.000000 0.707339 C
31.955339 15.000000 2.132661 C
30.714278 15.000000 2.839988 C
30.714278 15.000000 4.260012 C
31.955339 15.000000 4.967339 C
31.955339 15.000000 6.392661 C
30.714278 15.000000 7.099988 C
30.714278 15.000000 8.520012 C
31.955339 15.000000 9.227339 C
31.955339 15.000000 10.652661 C
30.714278 15.000000 11.359988 C
30.714278 15.000000 12.780012 C
31.955339 15.000000 13.487339 C
31.955339 15.000000 14.912661 C
30.714278 15.000000 15.619988 C
28.238735 15.000000 0.002626 C
29.474078 15.000000 0.707374 C
29.474078 15.000000 2.132626 C
28.238735 15.000000 2.837374 C
28.238735 15.000000 4.262626 C
29.474078 15.000000 4.967374 C
29.474078 15.000000 6.392626 C
28.238735 15.000000 7.097374 C
28.238735 15.000000 8.522626 C
29.474078 15.000000 9.227374 C
29.474078 15.000000 10.652626 C
28.238735 15.000000 11.357374 C
28.238735 15.000000 12.782626 C
29.474078 15.000000 13.487374 C
29.474078 15.000000 14.912626 C
28.238735 15.000000 15.617374 C
25.757474 15.000000 0.002661 C
26.998535 15.000000 0.709988 C
26.998535 15.000000 2.130012 C
25.757474 15.000000 2.837339 C
25.757474 15.000000 4.262661 C
