FILE: /scratch/elieh5/Gr_sqr_WFSX/GrS_sqr2x2_1line_bands.out
LATTICE_VECTORS:
9.8243839   0.0000000   0.0000000
0.0000000   8.5082475   0.0000000
0.0000000   0.0000000  37.1732681
ATOMIC_COORDS:
x y z species
19.64655208 15.24419776 18.33506949 C
19.64665844 19.49836356 18.33513860 C
2.47128572 2.49760030 18.75821295 C
2.47148344 6.75123350 18.75729123 C
2.47101819 11.00519671 18.75920076 C
2.47104486 15.25961136 18.75774177 C
2.47096802 19.51415983 18.75794538 C
7.36696617 2.48201749 18.33743859 C
7.36700133 6.73619524 18.33773857 C
7.36658951 10.99019876 18.33493781 C
7.36652549 15.24422813 18.33476632 C
7.36660903 19.49847051 18.33491998 C
12.33546303 2.45332341 18.02703231 C
12.33560200 6.70767535 18.02591875 C
12.33571641 10.96173254 18.02542780 C
12.33574995 15.21596930 18.02198019 C
12.33561923 19.47007457 18.02403408 C
17.19354212 2.48185697 18.59178138 C
17.19362205 6.73593434 18.59123428 C
17.19331242 10.98988577 18.59237487 C
17.19329617 15.24398346 18.59364983 C
17.19329729 19.49835074 18.59260667 C
22.10479231 2.47762880 18.11909613 C
22.10476906 6.73225249 18.11895682 C
22.10430835 10.98638027 18.11571427 C
22.10418151 15.24015721 18.11336834 C
22.10445498 19.49400738 18.11462781 C
