FILE: /scratch/elieh5/CNT_final/CNT_10x10_ring2_0S_DOS.out
LATTICE_VECTORS:
56.9141921997         0.0000000000         0.0000000000
0.0000000000        56.9141921997         0.0000000000
0.0000000000         0.0000000000         4.9100005000
ATOMIC_COORDS:
x y z species
22.04003430 26.29473569 0.25338753 C
22.61477082 25.04566863 0.25348392 C
23.02918644 24.42266330 3.91966543 C
23.67226476 23.04992779 1.43686360 C
24.54346797 22.94205705 0.25341067 C
25.73665081 22.25847327 0.25330341 C
26.43576753 21.99233919 3.91936075 C
27.75976426 21.25474131 1.43721250 C
28.52817913 21.67638703 0.25326249 C
29.89397566 21.83383531 0.25324351 C
30.61341465 22.03691338 3.91933811 C
32.11594362 22.23390403 1.43677583 C
32.48277365 23.03144298 0.25303820 C
33.49414004 23.96331871 0.25323896 C
33.96087591 24.54861056 3.91947057 C
35.07327188 25.57878978 1.43687201 C
34.91068911 26.44082629 0.25347178 C
35.19381364 27.78624500 0.25344064 C
37.25459854 29.45343160 1.13706698 S
36.51098240 32.12660059 3.03782982 S
34.98152999 34.42915287 1.13205346 S
32.82519840 36.15238567 3.04015913 S
30.23698293 37.13398154 1.13612972 S
27.46156378 37.26000916 3.03510366 S
24.78835389 36.50978503 1.13469354 S
22.49092495 34.97542272 3.04139637 S
20.77217313 32.81958799 1.13176027 S
19.78998374 30.23441069 3.03787942 S
19.65939815 27.46048785 1.13706478 S
20.40298971 24.78721409 3.03778405 S
21.93238286 22.48456682 1.13208220 S
24.08889200 20.76132756 3.04015057 S
26.67705813 19.77988583 1.13612960 S
29.45248390 19.65388893 3.03510989 S
32.12553220 20.40406306 1.13463964 S
34.42307259 21.93825895 3.04138039 S
36.14194614 24.09409212 1.13182407 S
37.12408672 26.67946225 3.03784522 S

FILE: /scratch/elieh5/CNT_final/CNT_10x10_ring2_20S_ver2_DOS_buckling.out
LATTICE_VECTORS:
56.9141921997         0.0000000000         0.0000000000
0.0000000000        56.9141921997         0.0000000000
0.0000000000         0.0000000000         4.9100005000
ATOMIC_COORDS:
x y z species
35.68589061 28.51197749 1.43756859 C
35.51528898 30.02100567 1.43747181 C
35.31452524 30.74245939 2.73563882 C
34.68107804 32.12214359 2.73578482 C
34.26712585 32.74510227 1.43691435 C
32.95509469 33.50442276 3.91958489 C
32.65775508 34.33051103 2.73603357 C
31.34027392 35.08396425 2.73585140 C
30.64065028 35.34941634 1.43727462 C
29.13246915 35.20299770 3.91939676 C
28.40588483 35.69313010 2.73505739 C
26.89696975 35.51967822 2.73517195 C
26.17586752 35.31722190 1.43698906 C
25.05323899 34.29846501 3.91925168 C
24.17644406 34.26443831 2.73582662 C
23.05986724 33.23675997 2.73599543 C
22.59396314 32.65249432 1.43668041 C
22.26992490 31.17184950 3.91950148 C
21.57509175 30.63590418 2.73567675 C
21.26348446 29.14999454 2.73557939 C
21.22814178 28.40185535 1.43757423 C
21.83882614 27.01478452 3.91947943 C
21.59942555 26.17132221 2.73564322 C
22.23287530 24.79164454 2.73578879 C
